date,state,fips,cases,deaths,daily cases,daily deaths
2020-09-15,Alabama,1,140160,2387,701.0,32.0
2020-09-16,Alabama,1,141087,2392,927.0,5.0
2020-09-17,Alabama,1,141757,2401,670.0,9.0
2020-09-18,Alabama,1,142863,2428,1106.0,27.0
2020-09-19,Alabama,1,144164,2437,1301.0,9.0
2020-09-20,Alabama,1,144962,2437,798.0,0.0
2020-09-21,Alabama,1,145780,2439,818.0,2.0
2020-09-22,Alabama,1,146584,2457,804.0,18.0
2020-09-23,Alabama,1,147153,2488,569.0,31.0
2020-09-24,Alabama,1,148206,2506,1053.0,18.0
2020-09-25,Alabama,1,150658,2491,2452.0,-15.0
2020-09-26,Alabama,1,151591,2501,933.0,10.0
2020-09-27,Alabama,1,152321,2502,730.0,1.0
2020-09-28,Alabama,1,152983,2501,662.0,-1.0
2020-09-29,Alabama,1,153554,2517,571.0,16.0
2020-09-30,Alabama,1,154701,2540,1147.0,23.0
2020-10-01,Alabama,1,155744,2548,1043.0,8.0
2020-10-02,Alabama,1,156698,2550,954.0,2.0
2020-10-03,Alabama,1,158380,2558,1682.0,8.0
2020-10-04,Alabama,1,159169,2558,789.0,0.0
2020-10-05,Alabama,1,159713,2559,544.0,1.0
2020-10-06,Alabama,1,160477,2580,764.0,21.0
2020-10-07,Alabama,1,161418,2601,941.0,21.0
2020-10-08,Alabama,1,161975,2637,557.0,36.0
2020-10-09,Alabama,1,163465,2653,1490.0,16.0
2020-10-10,Alabama,1,164526,2664,1061.0,11.0
2020-10-11,Alabama,1,165342,2664,816.0,0.0
2020-10-12,Alabama,1,166076,2665,734.0,1.0
2020-10-13,Alabama,1,167193,2665,1117.0,0.0
2020-10-14,Alabama,1,167977,2706,784.0,41.0
2020-10-15,Alabama,1,169162,2756,1185.0,50.0
2020-10-16,Alabama,1,170374,2786,1212.0,30.0
2020-10-17,Alabama,1,171662,2788,1288.0,2.0
2020-10-18,Alabama,1,172626,2788,964.0,0.0
2020-10-19,Alabama,1,173485,2789,859.0,1.0
2020-10-20,Alabama,1,174528,2805,1043.0,16.0
2020-10-21,Alabama,1,175674,2828,1146.0,23.0
2020-10-22,Alabama,1,177064,2843,1390.0,15.0
2020-10-23,Alabama,1,180916,2859,3852.0,16.0
2020-10-24,Alabama,1,183276,2866,2360.0,7.0
2020-10-25,Alabama,1,184355,2866,1079.0,0.0
2020-10-26,Alabama,1,185322,2866,967.0,0.0
2020-10-27,Alabama,1,186437,2892,1115.0,26.0
2020-10-28,Alabama,1,187706,2911,1269.0,19.0
2020-10-29,Alabama,1,189149,2914,1443.0,3.0
2020-10-30,Alabama,1,190496,2932,1347.0,18.0
2020-10-31,Alabama,1,192285,2967,1789.0,35.0
2020-11-01,Alabama,1,193985,2973,1700.0,6.0
2020-11-02,Alabama,1,194892,2973,907.0,0.0
2020-11-03,Alabama,1,195929,2987,1037.0,14.0
2020-11-04,Alabama,1,197777,3006,1848.0,19.0
2020-11-05,Alabama,1,199158,3026,1381.0,20.0
2020-11-06,Alabama,1,200714,3049,1556.0,23.0
2020-11-07,Alabama,1,202482,3082,1768.0,33.0
2020-11-08,Alabama,1,203687,3084,1205.0,2.0
2020-11-09,Alabama,1,204857,3084,1170.0,0.0
2020-11-10,Alabama,1,206567,3120,1710.0,36.0
2020-11-11,Alabama,1,208637,3201,2070.0,81.0
2020-11-12,Alabama,1,210637,3213,2000.0,12.0
2020-11-13,Alabama,1,213617,3231,2980.0,18.0
2020-11-14,Alabama,1,215843,3246,2226.0,15.0
2020-11-15,Alabama,1,217822,3248,1979.0,2.0
2020-11-16,Alabama,1,219232,3249,1410.0,1.0
2020-11-17,Alabama,1,220848,3301,1616.0,52.0
2020-11-18,Alabama,1,223486,3347,2638.0,46.0
2020-11-19,Alabama,1,225910,3419,2424.0,72.0
2020-11-20,Alabama,1,228373,3451,2463.0,32.0
2020-11-21,Alabama,1,230708,3457,2335.0,6.0
2020-11-22,Alabama,1,232506,3457,1798.0,0.0
2020-11-23,Alabama,1,234080,3459,1574.0,2.0
2020-11-24,Alabama,1,236865,3472,2785.0,13.0
2020-11-25,Alabama,1,239318,3532,2453.0,60.0
2020-11-26,Alabama,1,241957,3572,2639.0,40.0
2020-11-27,Alabama,1,242874,3572,917.0,0.0
2020-11-28,Alabama,1,244993,3572,2119.0,0.0
2020-11-29,Alabama,1,247229,3577,2236.0,5.0
2020-11-30,Alabama,1,249524,3578,2295.0,1.0
2020-12-01,Alabama,1,252900,3638,3376.0,60.0
2020-12-02,Alabama,1,256828,3711,3928.0,73.0
2020-12-03,Alabama,1,260359,3776,3531.0,65.0
2020-12-04,Alabama,1,264199,3831,3840.0,55.0
2020-12-05,Alabama,1,267589,3877,3390.0,46.0
2020-12-06,Alabama,1,269877,3889,2288.0,12.0
2020-12-07,Alabama,1,272229,3892,2352.0,3.0
2020-12-08,Alabama,1,276665,3942,4436.0,50.0
2020-12-09,Alabama,1,280187,3985,3522.0,43.0
2020-12-10,Alabama,1,284922,4034,4735.0,49.0
2020-12-11,Alabama,1,288775,4086,3853.0,52.0
2020-12-12,Alabama,1,292841,4102,4066.0,16.0
2020-12-13,Alabama,1,295631,4102,2790.0,0.0
2020-12-14,Alabama,1,297895,4102,2264.0,0.0
2020-12-15,Alabama,1,301533,4124,3638.0,22.0
2020-12-16,Alabama,1,305640,4198,4107.0,74.0
2020-12-17,Alabama,1,310335,4254,4695.0,56.0
2020-12-18,Alabama,1,315683,4296,5348.0,42.0
2020-12-19,Alabama,1,319904,4389,4221.0,93.0
2020-12-20,Alabama,1,322452,4389,2548.0,0.0
2020-12-21,Alabama,1,324832,4389,2380.0,0.0
2020-12-22,Alabama,1,329811,4452,4979.0,63.0
2020-12-23,Alabama,1,334569,4587,4758.0,135.0
2020-12-24,Alabama,1,338801,4676,4232.0,89.0
2020-12-25,Alabama,1,342426,4680,3625.0,4.0
2020-12-26,Alabama,1,343458,4685,1032.0,5.0
2020-12-27,Alabama,1,345628,4691,2170.0,6.0
2020-12-28,Alabama,1,347897,4712,2269.0,21.0
2020-12-29,Alabama,1,351804,4737,3907.0,25.0
2020-12-30,Alabama,1,356820,4774,5016.0,37.0
2020-12-31,Alabama,1,361226,4827,4406.0,53.0
2021-01-01,Alabama,1,365747,4872,4521.0,45.0
2021-01-02,Alabama,1,369458,4872,3711.0,0.0
2021-01-03,Alabama,1,371934,4873,2476.0,1.0
2021-01-04,Alabama,1,374095,4878,2161.0,5.0
2021-01-05,Alabama,1,379593,4886,5498.0,8.0
2021-01-06,Alabama,1,384184,4994,4591.0,108.0
2021-01-07,Alabama,1,389230,5080,5046.0,86.0
2021-01-08,Alabama,1,394287,5191,5057.0,111.0
2021-01-09,Alabama,1,399150,5299,4863.0,108.0
2021-01-10,Alabama,1,401900,5334,2750.0,35.0
2021-01-11,Alabama,1,404000,5347,2100.0,13.0
2021-01-12,Alabama,1,407848,5573,3848.0,226.0
2021-01-13,Alabama,1,410995,5760,3147.0,187.0
2021-01-14,Alabama,1,414583,5945,3588.0,185.0
2021-01-15,Alabama,1,417528,6030,2945.0,85.0
2021-01-16,Alabama,1,420681,6119,3153.0,89.0
2021-01-17,Alabama,1,422598,6120,1917.0,1.0
2021-01-18,Alabama,1,424028,6121,1430.0,1.0
2021-01-19,Alabama,1,426543,6126,2515.0,5.0
2021-01-20,Alabama,1,429655,6283,3112.0,157.0
2021-01-21,Alabama,1,432536,6379,2881.0,96.0
2021-01-22,Alabama,1,436087,6486,3551.0,107.0
2021-01-23,Alabama,1,439442,6657,3355.0,171.0
2021-01-24,Alabama,1,441170,6660,1728.0,3.0
2021-01-25,Alabama,1,443009,6662,1839.0,2.0
2021-01-26,Alabama,1,445909,6896,2900.0,234.0
2021-01-27,Alabama,1,449086,7172,3177.0,276.0
2021-01-28,Alabama,1,452734,7340,3648.0,168.0
2021-01-29,Alabama,1,455582,7566,2848.0,226.0
2021-01-30,Alabama,1,455582,7566,0.0,0.0
2021-01-31,Alabama,1,459639,7688,4057.0,122.0
2021-02-01,Alabama,1,460860,7688,1221.0,0.0
2021-02-02,Alabama,1,462938,7894,2078.0,206.0
2021-02-03,Alabama,1,465056,8203,2118.0,309.0
2021-02-04,Alabama,1,467823,8365,2767.0,162.0
2021-02-05,Alabama,1,469319,8449,1496.0,84.0
2021-02-06,Alabama,1,471311,8513,1992.0,64.0
2021-02-07,Alabama,1,472423,8515,1112.0,2.0
2021-02-08,Alabama,1,473348,8523,925.0,8.0
2021-02-09,Alabama,1,474666,8579,1318.0,56.0
2021-02-10,Alabama,1,476067,8888,1401.0,309.0
2021-02-11,Alabama,1,477570,9021,1503.0,133.0
2021-02-12,Alabama,1,478667,9180,1097.0,159.0
2021-02-13,Alabama,1,479856,9242,1189.0,62.0
2021-02-14,Alabama,1,480931,9242,1075.0,0.0
2021-02-15,Alabama,1,481605,9244,674.0,2.0
2021-02-16,Alabama,1,482488,9257,883.0,13.0
2021-02-17,Alabama,1,483167,9346,679.0,89.0
2021-02-18,Alabama,1,484365,9424,1198.0,78.0
2021-02-19,Alabama,1,485212,9573,847.0,149.0
2021-02-20,Alabama,1,485986,9590,774.0,17.0
2021-02-21,Alabama,1,486843,9592,857.0,2.0
2021-02-22,Alabama,1,487520,9592,677.0,0.0
2021-02-23,Alabama,1,488973,9660,1453.0,68.0
2021-02-24,Alabama,1,490220,9744,1247.0,84.0
2021-02-25,Alabama,1,491110,9831,890.0,87.0
2021-02-26,Alabama,1,491849,9869,739.0,38.0
2021-02-27,Alabama,1,492683,9930,834.0,61.0
2021-02-28,Alabama,1,493252,9929,569.0,-1.0
2021-03-01,Alabama,1,493769,9931,517.0,2.0
2021-03-02,Alabama,1,494421,9991,652.0,60.0
2021-03-03,Alabama,1,497154,10029,2733.0,38.0
2021-03-04,Alabama,1,498076,10094,922.0,65.0
2021-03-05,Alabama,1,498887,10122,811.0,28.0
2021-03-06,Alabama,1,499411,10149,524.0,27.0
2021-03-07,Alabama,1,499819,10148,408.0,-1.0
2021-03-08,Alabama,1,500092,10148,273.0,0.0
2021-03-09,Alabama,1,500616,10186,524.0,38.0
2021-03-10,Alabama,1,501398,10222,782.0,36.0
2021-03-11,Alabama,1,502263,10274,865.0,52.0
2021-03-12,Alabama,1,502711,10299,448.0,25.0
2021-03-13,Alabama,1,503305,10327,594.0,28.0
2021-03-14,Alabama,1,503673,10327,368.0,0.0
2021-03-15,Alabama,1,508229,10329,4556.0,2.0
2021-03-16,Alabama,1,508717,10337,488.0,8.0
2021-03-17,Alabama,1,509476,10363,759.0,26.0
2021-03-18,Alabama,1,510048,10391,572.0,28.0
2021-03-19,Alabama,1,510579,10425,531.0,34.0
2021-03-20,Alabama,1,511087,10436,508.0,11.0
2021-03-21,Alabama,1,511460,10436,373.0,0.0
2021-03-22,Alabama,1,511779,10436,319.0,0.0
2021-03-23,Alabama,1,511789,10450,10.0,14.0
2021-03-24,Alabama,1,512711,10487,922.0,37.0
2021-03-25,Alabama,1,513138,10504,427.0,17.0
2021-03-26,Alabama,1,513580,10523,442.0,19.0
2021-03-27,Alabama,1,514072,10526,492.0,3.0
2021-03-28,Alabama,1,514391,10526,319.0,0.0
2021-03-29,Alabama,1,514619,10526,228.0,0.0
2021-03-30,Alabama,1,514980,10527,361.0,1.0
2021-03-31,Alabama,1,515388,10554,408.0,27.0
2021-04-01,Alabama,1,515866,10553,478.0,-1.0
2021-04-02,Alabama,1,516266,10607,400.0,54.0
2021-04-03,Alabama,1,516615,10637,349.0,30.0
2021-04-04,Alabama,1,516809,10637,194.0,0.0
2021-04-05,Alabama,1,516918,10638,109.0,1.0
2021-04-06,Alabama,1,517114,10652,196.0,14.0
2021-04-07,Alabama,1,517452,10652,338.0,0.0
2021-04-08,Alabama,1,517916,10675,464.0,23.0
2021-04-09,Alabama,1,518234,10686,318.0,11.0
2021-04-10,Alabama,1,518588,10712,354.0,26.0
2021-04-11,Alabama,1,518899,10712,311.0,0.0
2021-04-12,Alabama,1,519071,10712,172.0,0.0
2021-04-13,Alabama,1,520503,10722,1432.0,10.0
2021-04-14,Alabama,1,520780,10728,277.0,6.0
2021-04-15,Alabama,1,521201,10736,421.0,8.0
2021-04-16,Alabama,1,521623,10739,422.0,3.0
2021-04-17,Alabama,1,522131,10790,508.0,51.0
2021-04-18,Alabama,1,522401,10790,270.0,0.0
2021-04-19,Alabama,1,522512,10790,111.0,0.0
2021-04-20,Alabama,1,523955,10798,1443.0,8.0
2021-04-21,Alabama,1,524367,10807,412.0,9.0
2021-04-22,Alabama,1,525049,10824,682.0,17.0
2021-04-23,Alabama,1,525477,10840,428.0,16.0
2021-04-24,Alabama,1,525898,10851,421.0,11.0
2021-04-25,Alabama,1,526131,10851,233.0,0.0
2021-04-26,Alabama,1,526348,10852,217.0,1.0
2021-04-27,Alabama,1,526707,10854,359.0,2.0
2021-04-28,Alabama,1,527083,10879,376.0,25.0
2021-04-29,Alabama,1,527513,10887,430.0,8.0
2021-04-30,Alabama,1,527922,10896,409.0,9.0
2021-05-01,Alabama,1,528309,10913,387.0,17.0
2021-05-02,Alabama,1,528597,10913,288.0,0.0
2021-05-03,Alabama,1,528784,10913,187.0,0.0
2021-05-04,Alabama,1,528784,10913,0.0,0.0
2021-05-05,Alabama,1,529446,10930,662.0,17.0
2021-05-06,Alabama,1,530011,10946,565.0,16.0
2021-05-07,Alabama,1,530325,10966,314.0,20.0
2021-05-08,Alabama,1,530744,10978,419.0,12.0
2021-05-09,Alabama,1,530988,10978,244.0,0.0
2021-05-10,Alabama,1,531094,10978,106.0,0.0
2021-05-11,Alabama,1,531404,10985,310.0,7.0
2021-05-12,Alabama,1,531751,10997,347.0,12.0
2021-05-13,Alabama,1,532895,11001,1144.0,4.0
2021-05-14,Alabama,1,537813,11024,4918.0,23.0
2021-05-15,Alabama,1,539829,11038,2016.0,14.0
2021-05-16,Alabama,1,540083,11038,254.0,0.0
2021-05-17,Alabama,1,540267,11038,184.0,0.0
2021-05-18,Alabama,1,540603,11043,336.0,5.0
2021-05-19,Alabama,1,540891,11045,288.0,2.0
2021-05-20,Alabama,1,541230,11077,339.0,32.0
2021-05-21,Alabama,1,541673,11080,443.0,3.0
2021-05-22,Alabama,1,541928,11112,255.0,32.0
2021-05-23,Alabama,1,542124,11112,196.0,0.0
2021-05-24,Alabama,1,542256,11112,132.0,0.0
2021-05-25,Alabama,1,542562,11124,306.0,12.0
2021-05-26,Alabama,1,542831,11138,269.0,14.0
2021-05-27,Alabama,1,543177,11140,346.0,2.0
2021-05-28,Alabama,1,543405,11146,228.0,6.0
2021-05-29,Alabama,1,543405,11146,0.0,0.0
2021-05-30,Alabama,1,543405,11146,0.0,0.0
2021-05-31,Alabama,1,543405,11146,0.0,0.0
2021-06-01,Alabama,1,544045,11156,640.0,10.0
2021-06-02,Alabama,1,544598,11167,553.0,11.0
2021-06-03,Alabama,1,545028,11188,430.0,21.0
2021-06-04,Alabama,1,545585,11198,557.0,10.0
2021-06-05,Alabama,1,545585,11198,0.0,0.0
2021-06-06,Alabama,1,545585,11198,0.0,0.0
2021-06-07,Alabama,1,546324,11217,739.0,19.0
2021-06-08,Alabama,1,546540,11220,216.0,3.0
2021-06-09,Alabama,1,546845,11249,305.0,29.0
2021-06-10,Alabama,1,547135,11252,290.0,3.0
2021-06-11,Alabama,1,547323,11266,188.0,14.0
2021-06-12,Alabama,1,547323,11266,0.0,0.0
2021-06-13,Alabama,1,547323,11266,0.0,0.0
2021-06-14,Alabama,1,547873,11274,550.0,8.0
2021-06-15,Alabama,1,548163,11281,290.0,7.0
2021-06-16,Alabama,1,548323,11288,160.0,7.0
2021-06-17,Alabama,1,548323,11288,0.0,0.0
2021-06-18,Alabama,1,548657,11306,334.0,18.0
2021-06-19,Alabama,1,548657,11306,0.0,0.0
2021-06-20,Alabama,1,548657,11306,0.0,0.0
2021-06-21,Alabama,1,549013,11311,356.0,5.0
2021-06-22,Alabama,1,549013,11311,0.0,0.0
2021-06-23,Alabama,1,549394,11328,381.0,17.0
2021-06-24,Alabama,1,549394,11328,0.0,0.0
2021-06-25,Alabama,1,549934,11336,540.0,8.0
2021-06-26,Alabama,1,549934,11336,0.0,0.0
2021-06-27,Alabama,1,549934,11336,0.0,0.0
2021-06-28,Alabama,1,550451,11338,517.0,2.0
2021-06-29,Alabama,1,550451,11338,0.0,0.0
2021-06-30,Alabama,1,550983,11352,532.0,14.0
2021-07-01,Alabama,1,550983,11352,0.0,0.0
2021-07-02,Alabama,1,551298,11358,315.0,6.0
2021-07-03,Alabama,1,551298,11358,0.0,0.0
2021-07-04,Alabama,1,551298,11358,0.0,0.0
2021-07-05,Alabama,1,551298,11358,0.0,0.0
2021-07-06,Alabama,1,551298,11358,0.0,0.0
2021-07-07,Alabama,1,552911,11387,1613.0,29.0
2021-07-08,Alabama,1,552911,11387,0.0,0.0
2021-07-09,Alabama,1,554071,11398,1160.0,11.0
2021-07-10,Alabama,1,554605,11402,534.0,4.0
2021-07-11,Alabama,1,554605,11402,0.0,0.0
2021-07-12,Alabama,1,555215,11402,610.0,0.0
2021-07-13,Alabama,1,555215,11402,0.0,0.0
2021-07-14,Alabama,1,556613,11428,1398.0,26.0
2021-07-15,Alabama,1,557578,11439,965.0,11.0
2021-07-16,Alabama,1,558577,11442,999.0,3.0
2021-07-17,Alabama,1,559478,11443,901.0,1.0
2021-07-18,Alabama,1,560202,11443,724.0,0.0
2021-07-19,Alabama,1,560920,11443,718.0,0.0
2021-07-20,Alabama,1,562311,11460,1391.0,17.0
2021-07-21,Alabama,1,563943,11462,1632.0,2.0
2021-07-22,Alabama,1,565510,11468,1567.0,6.0
2021-07-23,Alabama,1,567243,11472,1733.0,4.0
2021-07-24,Alabama,1,569131,11483,1888.0,11.0
2021-07-25,Alabama,1,570667,11483,1536.0,0.0
2021-07-26,Alabama,1,572070,11483,1403.0,0.0
2021-07-27,Alabama,1,574737,11492,2667.0,9.0
2021-07-28,Alabama,1,577463,11510,2726.0,18.0
2021-07-29,Alabama,1,580193,11516,2730.0,6.0
2021-07-30,Alabama,1,580193,11516,0.0,0.0
2021-07-31,Alabama,1,585607,11536,5414.0,20.0
2021-08-01,Alabama,1,587405,11536,1798.0,0.0
2021-08-02,Alabama,1,589110,11536,1705.0,0.0
2021-08-03,Alabama,1,592417,11542,3307.0,6.0
2021-08-04,Alabama,1,595816,11561,3399.0,19.0
2021-08-05,Alabama,1,599633,11574,3817.0,13.0
2021-08-06,Alabama,1,603318,11600,3685.0,26.0
2021-08-07,Alabama,1,607209,11624,3891.0,24.0
2021-08-08,Alabama,1,607209,11624,0.0,0.0
2021-08-09,Alabama,1,612086,11625,4877.0,1.0
2021-08-10,Alabama,1,615901,11648,3815.0,23.0
2021-08-11,Alabama,1,619752,11689,3851.0,41.0
2021-08-12,Alabama,1,623919,11724,4167.0,35.0
2021-08-13,Alabama,1,627905,11765,3986.0,41.0
2021-08-14,Alabama,1,627905,11765,0.0,0.0
2021-08-15,Alabama,1,634897,11798,6992.0,33.0
2021-08-16,Alabama,1,637363,11799,2466.0,1.0
2021-08-17,Alabama,1,641386,11832,4023.0,33.0
2021-08-18,Alabama,1,645851,11872,4465.0,40.0
2021-08-19,Alabama,1,649741,11914,3890.0,42.0
2021-08-20,Alabama,1,653540,11942,3799.0,28.0
2021-08-21,Alabama,1,659750,12000,6210.0,58.0
2021-08-22,Alabama,1,663065,12000,3315.0,0.0
2021-08-23,Alabama,1,665653,12000,2588.0,0.0
2021-08-24,Alabama,1,665653,12000,0.0,0.0
2021-08-25,Alabama,1,665653,12000,0.0,0.0
2021-08-26,Alabama,1,676795,12103,11142.0,103.0
2021-08-27,Alabama,1,681828,12153,5033.0,50.0
2021-08-28,Alabama,1,688018,12219,6190.0,66.0
2021-08-29,Alabama,1,691451,12222,3433.0,3.0
2021-08-30,Alabama,1,694523,12222,3072.0,0.0
2021-08-31,Alabama,1,699729,12283,5206.0,61.0
2021-09-01,Alabama,1,704420,12291,4691.0,8.0
2021-09-02,Alabama,1,709732,12330,5312.0,39.0
2021-09-03,Alabama,1,714860,12394,5128.0,64.0
2021-09-04,Alabama,1,719280,12414,4420.0,20.0
2021-09-05,Alabama,1,722122,12415,2842.0,1.0
2021-09-06,Alabama,1,724688,12416,2566.0,1.0
2021-09-07,Alabama,1,727360,12420,2672.0,4.0
2021-09-08,Alabama,1,732151,12488,4791.0,68.0
2021-09-09,Alabama,1,736518,12552,4367.0,64.0
2021-09-10,Alabama,1,741318,12605,4800.0,53.0
2021-09-11,Alabama,1,745812,12673,4494.0,68.0
2021-09-12,Alabama,1,747606,12676,1794.0,3.0
2021-09-13,Alabama,1,750298,12678,2692.0,2.0
2021-09-14,Alabama,1,754242,12718,3944.0,40.0
2021-09-15,Alabama,1,757893,12784,3651.0,66.0
2021-09-16,Alabama,1,761865,12856,3972.0,72.0
2021-09-17,Alabama,1,764839,13048,2974.0,192.0
2021-09-18,Alabama,1,768301,13209,3462.0,161.0
2021-09-19,Alabama,1,770391,13210,2090.0,1.0
2021-09-20,Alabama,1,772311,13210,1920.0,0.0
2021-09-21,Alabama,1,775531,13460,3220.0,250.0
2021-09-22,Alabama,1,778549,13665,3018.0,205.0
2021-09-23,Alabama,1,781915,13798,3366.0,133.0
2021-09-24,Alabama,1,784484,13921,2569.0,123.0
2021-09-25,Alabama,1,787421,14022,2937.0,101.0
2021-09-26,Alabama,1,789054,14022,1633.0,0.0
2021-09-27,Alabama,1,790648,14025,1594.0,3.0
2021-09-28,Alabama,1,792632,14155,1984.0,130.0
2021-09-29,Alabama,1,794773,14200,2141.0,45.0
2021-09-30,Alabama,1,796475,14299,1702.0,99.0
2021-10-01,Alabama,1,798320,14393,1845.0,94.0
2021-10-02,Alabama,1,799800,14469,1480.0,76.0
2021-10-03,Alabama,1,800692,14470,892.0,1.0
2021-10-04,Alabama,1,801428,14471,736.0,1.0
2021-10-05,Alabama,1,802977,14542,1549.0,71.0
2021-10-06,Alabama,1,804249,14612,1272.0,70.0
2021-10-07,Alabama,1,805511,14675,1262.0,63.0
2021-10-08,Alabama,1,806560,14756,1049.0,81.0
2021-10-09,Alabama,1,807479,14857,919.0,101.0
2021-10-10,Alabama,1,808132,14858,653.0,1.0
2021-10-11,Alabama,1,808599,14859,467.0,1.0
2021-10-12,Alabama,1,809485,14869,886.0,10.0
2021-10-13,Alabama,1,810501,14980,1016.0,111.0
2021-10-14,Alabama,1,811551,15101,1050.0,121.0
2021-10-15,Alabama,1,812694,15142,1143.0,41.0
2021-10-16,Alabama,1,813481,15179,787.0,37.0
2021-10-17,Alabama,1,814025,15179,544.0,0.0
2021-10-18,Alabama,1,814363,15179,338.0,0.0
2021-10-19,Alabama,1,815324,15263,961.0,84.0
2021-10-20,Alabama,1,815989,15311,665.0,48.0
2021-10-21,Alabama,1,817054,15320,1065.0,9.0
2021-10-22,Alabama,1,818652,15378,1598.0,58.0
2021-10-23,Alabama,1,819597,15406,945.0,28.0
2021-10-24,Alabama,1,820011,15407,414.0,1.0
2021-10-25,Alabama,1,820312,15407,301.0,0.0
2021-10-26,Alabama,1,821255,15424,943.0,17.0
2021-10-27,Alabama,1,828648,15432,7393.0,8.0
2021-10-28,Alabama,1,830789,15484,2141.0,52.0
2021-10-29,Alabama,1,831165,15532,376.0,48.0
2021-10-30,Alabama,1,831653,15573,488.0,41.0
2021-10-31,Alabama,1,832047,15573,394.0,0.0
2021-11-01,Alabama,1,832264,15573,217.0,0.0
2021-11-02,Alabama,1,833009,15629,745.0,56.0
2021-11-03,Alabama,1,833493,15676,484.0,47.0
2021-11-04,Alabama,1,834582,15734,1089.0,58.0
2021-11-05,Alabama,1,835157,15786,575.0,52.0
2021-11-06,Alabama,1,835740,15834,583.0,48.0
2021-11-07,Alabama,1,836032,15834,292.0,0.0
2021-11-08,Alabama,1,836255,15834,223.0,0.0
2021-11-09,Alabama,1,837250,15879,995.0,45.0
2021-11-10,Alabama,1,837428,15917,178.0,38.0
2021-11-11,Alabama,1,838114,15934,686.0,17.0
2021-11-12,Alabama,1,838836,15934,722.0,0.0
2021-11-13,Alabama,1,839436,15981,600.0,47.0
2021-11-14,Alabama,1,839695,15981,259.0,0.0
2021-11-15,Alabama,1,839953,15981,258.0,0.0
2021-11-16,Alabama,1,840495,15999,542.0,18.0
2021-11-17,Alabama,1,840991,16025,496.0,26.0
2021-11-18,Alabama,1,841483,16043,492.0,18.0
2021-11-19,Alabama,1,841956,16063,473.0,20.0
2021-11-20,Alabama,1,842636,16073,680.0,10.0
2021-11-21,Alabama,1,842908,16073,272.0,0.0
2021-11-22,Alabama,1,843161,16073,253.0,0.0
2021-11-23,Alabama,1,843780,16086,619.0,13.0
2021-11-24,Alabama,1,844196,16102,416.0,16.0
2021-11-25,Alabama,1,844594,16115,398.0,13.0
2021-11-26,Alabama,1,844594,16115,0.0,0.0
2021-11-27,Alabama,1,844951,16115,357.0,0.0
2021-11-28,Alabama,1,845108,16115,157.0,0.0
2021-11-29,Alabama,1,845284,16116,176.0,1.0
2021-11-30,Alabama,1,845761,16119,477.0,3.0
2021-12-01,Alabama,1,846297,16143,536.0,24.0
2021-12-02,Alabama,1,847064,16157,767.0,14.0
2021-12-03,Alabama,1,847659,16172,595.0,15.0
2021-12-04,Alabama,1,848137,16185,478.0,13.0
2021-12-05,Alabama,1,848498,16185,361.0,0.0
2021-12-06,Alabama,1,848779,16185,281.0,0.0
2021-12-07,Alabama,1,849409,16199,630.0,14.0
2021-12-08,Alabama,1,850096,16203,687.0,4.0
2021-12-09,Alabama,1,850645,16203,549.0,0.0
2021-12-10,Alabama,1,851237,16243,592.0,40.0
2021-12-11,Alabama,1,851950,16265,713.0,22.0
2021-12-12,Alabama,1,852280,16265,330.0,0.0
2021-12-13,Alabama,1,852574,16265,294.0,0.0
2021-12-14,Alabama,1,854229,16285,1655.0,20.0
2021-12-15,Alabama,1,854876,16304,647.0,19.0
2021-12-16,Alabama,1,855692,16320,816.0,16.0
2021-12-17,Alabama,1,856600,16343,908.0,23.0
2021-12-18,Alabama,1,857292,16353,692.0,10.0
2021-12-19,Alabama,1,857844,16353,552.0,0.0
2021-12-20,Alabama,1,858396,16353,552.0,0.0
2021-12-21,Alabama,1,859650,16368,1254.0,15.0
2021-12-22,Alabama,1,861110,16380,1460.0,12.0
2021-12-23,Alabama,1,863170,16402,2060.0,22.0
2021-12-24,Alabama,1,865636,16418,2466.0,16.0
2021-12-25,Alabama,1,868085,16418,2449.0,0.0
2021-12-26,Alabama,1,868948,16418,863.0,0.0
2021-12-27,Alabama,1,870627,16418,1679.0,0.0
2021-12-28,Alabama,1,874332,16436,3705.0,18.0
2021-12-29,Alabama,1,880307,16454,5975.0,18.0
2021-12-30,Alabama,1,888563,16455,8256.0,1.0
2021-12-31,Alabama,1,896614,16455,8051.0,0.0
2022-01-01,Alabama,1,896614,16455,0.0,0.0
2022-01-02,Alabama,1,909541,16455,12927.0,0.0
2022-01-03,Alabama,1,913603,16455,4062.0,0.0
2022-01-04,Alabama,1,921175,16496,7572.0,41.0
2022-01-05,Alabama,1,932250,16503,11075.0,7.0
2022-01-06,Alabama,1,944876,16543,12626.0,40.0
2022-01-07,Alabama,1,957848,16585,12972.0,42.0
2022-01-08,Alabama,1,966180,16624,8332.0,39.0
2022-01-09,Alabama,1,978632,16624,12452.0,0.0
2022-01-10,Alabama,1,984882,16624,6250.0,0.0
2022-01-11,Alabama,1,993418,16630,8536.0,6.0
2022-01-12,Alabama,1,1004622,16641,11204.0,11.0
2022-01-13,Alabama,1,1004622,16641,0.0,0.0
2022-01-14,Alabama,1,1004622,16641,0.0,0.0
2022-01-15,Alabama,1,1004622,16641,0.0,0.0
2022-01-16,Alabama,1,1056478,16734,51856.0,93.0
